time,DJint,DJint_2,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
33.5,-0.012501060158016,0.016796722997826,99.669770082005,0.025496849950443,1.1799576218924,0.076859509068632,1.0019618071748,0.01297573391142,0.083174281817125,1.2046980311079,1.3715686486808,0.12080061016362
33.75,-0.01248702827733,0.017291152942601,100.47512295914,0.026408845258119,1.1998630859945,0.078395062605576,1.0190211615472,0.013216104980456,0.081562489801011,1.2235315959942,1.3921607451331,0.12092662130301
34,-0.012850334179589,0.017664430925501,100.80555757801,0.02697763285872,1.2199339972471,0.079957867682015,1.0365815593408,0.01345492707484,0.079439443154362,1.2423004578847,1.4122859867525,0.12034535125128
34.25,-0.013618017459561,0.018216962175555,100.57088769002,0.027156552757523,1.23969702595,0.081547896007778,1.0547192223096,0.013691037809183,0.077592496952622,1.2609878051956,1.4319149792659,0.11914554703806
34.5,-0.014681704435244,0.018709029050681,99.852412593653,0.027031684003509,1.2588481167917,0.083166448982093,1.0731705553761,0.013924563028755,0.076750897002735,1.2796335345669,1.4512079035103,0.117749185775
34.75,-0.015815154741442,0.019178105742561,98.90904560017,0.026809766838078,1.2773139129306,0.08481218500659,1.0916399564512,0.014156663039019,0.0768232676359,1.2983203930187,1.4704046740901,0.11643032808832
35,-0.016746911764965,0.01967732133671,98.100246150046,0.026747985652197,1.2952532192851,0.086483126484351,1.1101145423282,0.014388954844121,0.077716553268889,1.3171435595171,1.4897221517032,0.115146537573
35.25,-0.017263692112724,0.020204407090123,97.750525759307,0.027051727950239,1.3130308001339,0.088162552102176,1.1287849758693,0.014622878889905,0.079929696312461,1.336173789492,1.5094279329009,0.11376920779867
35.5,-0.017305315485385,0.020654051182881,98.016277427529,0.027781967998591,1.3311247802164,0.089833311652869,1.1477343939854,0.014859298102241,0.082239052127453,1.3554284234897,1.5296990264559,0.11238099606328
35.75,-0.017010080074365,0.020975915962726,98.805719655501,0.028812662671631,1.349922747849,0.091472803255624,1.166821266323,0.01509849401511,0.083745663222456,1.374862544525,1.5504471158746,0.11118562760097
36,-0.016675970036973,0.021315497764716,99.789478452976,0.029869461130131,1.3694951607559,0.093066223658107,1.1858513644501,0.01534052337605,0.084101675285551,1.3943860427978,1.5714280331881,0.11022409906486
36.25,-0.016629307454509,0.021382245009305,100.53264685177,0.030656661878079,1.3895419116376,0.094599935997298,1.2048442701648,0.015585711001409,0.083587926511457,1.4139020731219,1.5923892334128,0.10930535562949
